politician,date,answer,pct_estimate,lo,hi
Kamala Harris,2022-06-28,Disapprove,52.04614898186598,46.78429711575876,57.308000847973204
Kamala Harris,2022-06-27,Approve,38.172700760725,33.58614962213999,42.75925189931001
Kamala Harris,2022-06-27,Disapprove,52.04427856369472,46.782426697587496,57.30613042980194
Kamala Harris,2022-06-26,Approve,38.16509374350733,33.57854260492232,42.751644882092336
Kamala Harris,2022-06-26,Disapprove,52.03376560033507,46.77191373422785,57.295617466442295
Kamala Harris,2022-06-25,Approve,37.91986211643516,33.284164084859796,42.55556014801053
Kamala Harris,2022-06-25,Disapprove,51.322209748852735,46.046631818179094,56.59778767952638
Kamala Harris,2022-06-24,Approve,37.92492192253116,33.289223890955796,42.56061995410653
Kamala Harris,2022-06-24,Disapprove,51.32846777707335,46.05288984639971,56.60404570774699
Kamala Harris,2022-06-23,Approve,37.93012445268289,33.29442642110753,42.56582248425825
Kamala Harris,2022-06-23,Disapprove,51.33480763049873,46.05922969982509,56.61038556117237
Kamala Harris,2022-06-22,Approve,37.93547943122623,33.29978139965087,42.571177462801586
Kamala Harris,2022-06-22,Disapprove,51.34123382393481,46.065655893261166,56.61681175460845
Kamala Harris,2022-06-21,Approve,37.940997291352076,33.30529925977672,42.576695322927435
Kamala Harris,2022-06-21,Disapprove,51.34775089915686,46.072172968483216,56.6233288298305
Kamala Harris,2022-06-20,Approve,37.94668920334321,33.31099117176785,42.58238723491857
Kamala Harris,2022-06-20,Disapprove,51.35436339747745,46.07878546680381,56.62994132815109
Kamala Harris,2022-06-19,Approve,37.952567095902936,33.31686906432758,42.588265127478294
Kamala Harris,2022-06-19,Disapprove,51.361075826817725,46.08549789614408,56.636653757491366
Kamala Harris,2022-06-18,Approve,37.95864366817488,33.32294563659951,42.594341699750245
Kamala Harris,2022-06-18,Disapprove,51.367892622827696,46.092314692154055,56.64347055350134
Kamala Harris,2022-06-17,Approve,37.96493238965739,33.32923435808203,42.60063042123275
Kamala Harris,2022-06-17,Disapprove,51.374818103713416,46.099240173039775,56.65039603438706
Kamala Harris,2022-06-16,Approve,37.971447484808294,33.335749453232935,42.60714551638365
Kamala Harris,2022-06-16,Disapprove,51.38185641859337,46.10627848791973,56.657434349267014
Kamala Harris,2022-06-15,Approve,37.90677049074751,33.271072459172146,42.54246852232288
Kamala Harris,2022-06-15,Disapprove,51.34607231977987,46.07049438910623,56.62165025045351
Kamala Harris,2022-06-14,Approve,38.96005267921912,34.39759717026633,43.522508188171905
Kamala Harris,2022-06-14,Disapprove,52.879407263921394,47.66823385292056,58.09058067492223
Kamala Harris,2022-06-13,Approve,38.95155820453395,34.389102695581165,43.51401371348674
Kamala Harris,2022-06-13,Disapprove,52.95029296010185,47.73911954910101,58.161466371102684
Kamala Harris,2022-06-12,Approve,38.95480363633016,34.392348127377375,43.51725914528295
Kamala Harris,2022-06-12,Disapprove,52.94125377005485,47.730080359054014,58.152427181055685
Kamala Harris,2022-06-11,Approve,39.163611091524736,34.589122262345995,43.738099920703476
Kamala Harris,2022-06-11,Disapprove,52.06307095876643,46.82428867067237,57.301853246860496
Kamala Harris,2022-06-10,Approve,39.16409275443998,34.58960392526124,43.73858158361872
Kamala Harris,2022-06-10,Disapprove,52.06516369830514,46.82638141021108,57.303945986399206
Kamala Harris,2022-06-09,Approve,39.164611963952225,34.590123134773485,43.739100793130966
Kamala Harris,2022-06-09,Disapprove,52.06727295282859,46.828490664734524,57.30605524092265
Kamala Harris,2022-06-08,Approve,39.16517092357568,34.59068209439694,43.73965975275442
Kamala Harris,2022-06-08,Disapprove,52.06939824838865,46.83061596029459,57.308180536482716
Kamala Harris,2022-06-07,Approve,39.16577160801678,34.59128277883804,43.74026043719552
Kamala Harris,2022-06-07,Disapprove,52.07153926237683,46.832756974282766,57.310321550470896
Kamala Harris,2022-06-06,Approve,39.16641569396061,34.59192686478187,43.74090452313935
Kamala Harris,2022-06-06,Disapprove,52.07369588500345,46.83491359690939,57.31247817309752
Kamala Harris,2022-06-05,Approve,39.167104482377084,34.592615653198344,43.741593311555825
Kamala Harris,2022-06-05,Disapprove,52.075868289825785,46.83708600173172,57.31465057791985
Kamala Harris,2022-06-04,Approve,39.16783881164298,34.59334998246424,43.74232764082172
Kamala Harris,2022-06-04,Disapprove,52.07805701379945,46.83927472570539,57.316839301893516
Kamala Harris,2022-06-03,Approve,39.168618960715264,34.594130131536524,43.743107789894005
Kamala Harris,2022-06-03,Disapprove,52.080263047236755,46.84148075914269,57.31904533533082
Kamala Harris,2022-06-02,Approve,39.16944454153434,34.5949557123556,43.74393337071308
Kamala Harris,2022-06-02,Disapprove,52.08248793393241,46.84370564583835,57.32127022202648
Kamala Harris,2022-06-01,Approve,39.17031437979091,34.59582555061217,43.74480320896965
Kamala Harris,2022-06-01,Disapprove,52.08473388155509,46.845951593461024,57.32351616964915
Kamala Harris,2022-05-31,Approve,39.17122638316418,34.59673755398544,43.74571521234292
Kamala Harris,2022-05-31,Disapprove,52.08700388218784,46.84822159409377,57.3257861702819
Kamala Harris,2022-05-30,Approve,39.19751164280357,34.62302281362483,43.77200047198231
Kamala Harris,2022-05-30,Disapprove,52.14056275627762,46.90178046818355,57.37934504437168
Kamala Harris,2022-05-29,Approve,39.21474790338948,34.606993358767426,43.822502448011534
Kamala Harris,2022-05-29,Disapprove,52.762145871411036,47.58080405262166,57.94348769020041
Kamala Harris,2022-05-28,Approve,39.18393045846751,34.54545926935692,43.8224016475781
Kamala Harris,2022-05-28,Disapprove,52.118986876938706,46.89801044035256,57.339963313524855
Kamala Harris,2022-05-27,Approve,39.18266934373352,34.54419815462293,43.82114053284411
Kamala Harris,2022-05-27,Disapprove,52.12022159668901,46.89924516010286,57.341198033275155
Kamala Harris,2022-05-26,Approve,39.18133645146784,34.54286526235725,43.81980764057843
Kamala Harris,2022-05-26,Disapprove,52.12150481670286,46.90052838011671,57.34248125328901
Kamala Harris,2022-05-25,Approve,39.179922074955485,34.541450885844895,43.818393264066074
Kamala Harris,2022-05-25,Disapprove,52.12284720816743,46.90187077158128,57.34382364475358
Kamala Harris,2022-05-24,Approve,39.17841508956438,34.53994390045379,43.81688627867497
Kamala Harris,2022-05-24,Disapprove,52.124260637889314,46.903284201303165,57.34523707447546
Kamala Harris,2022-05-23,Approve,39.17680281922372,34.53833163011313,43.815274008334306
Kamala Harris,2022-05-23,Disapprove,52.125758202670575,46.904781766084426,57.346734639256724
Kamala Harris,2022-05-22,Approve,39.17507090206769,34.5365997129571,43.81354209117828
Kamala Harris,2022-05-22,Disapprove,52.12735424314639,46.90637780656024,57.34833067973254
Kamala Harris,2022-05-21,Approve,39.1732031584244,34.53473196931381,43.81167434753499
Kamala Harris,2022-05-21,Disapprove,52.12906433082435,46.9080878942382,57.3500407674105
Kamala Harris,2022-05-20,Approve,39.171181465249546,34.53271027613896,43.809652654360136
Kamala Harris,2022-05-20,Disapprove,52.13090522100626,46.90992878442011,57.35188165759241
Kamala Harris,2022-05-19,Approve,39.17620185888295,34.53773066977236,43.81467304799354
Kamala Harris,2022-05-19,Disapprove,52.16431916862871,46.94334273204256,57.38529560521486
Kamala Harris,2022-05-18,Approve,39.173398788089585,34.534927598978996,43.811869977200175
Kamala Harris,2022-05-18,Disapprove,52.166846546769975,46.945870110183826,57.38782298335612
Kamala Harris,2022-05-17,Approve,39.17638342200831,34.53791223289772,43.814854611118896
Kamala Harris,2022-05-17,Disapprove,52.20022003996712,46.97924360338097,57.42119647655327
Kamala Harris,2022-05-16,Approve,39.20745629205784,34.542031002708974,43.87288158140671
Kamala Harris,2022-05-16,Disapprove,52.443270272712034,47.13492016033972,57.75162038508435
Kamala Harris,2022-05-15,Approve,39.19990654848372,34.53448125913485,43.865331837832585
Kamala Harris,2022-05-15,Disapprove,52.44206866654746,47.13371855417515,57.75041877891978
Kamala Harris,2022-05-14,Approve,38.87537881980323,34.173643403422936,43.577114236183526
Kamala Harris,2022-05-14,Disapprove,51.93504480702867,46.566405935928955,57.30368367812838
Kamala Harris,2022-05-13,Approve,38.87169857890046,34.16996316252016,43.57343399528075
Kamala Harris,2022-05-13,Disapprove,51.93709300579306,46.56845413469335,57.30573187689277
Kamala Harris,2022-05-12,Approve,38.86788537227307,34.16614995589278,43.56962078865337
Kamala Harris,2022-05-12,Disapprove,51.93917178766898,46.57053291656927,57.307810658768695
Kamala Harris,2022-05-11,Approve,38.841390623391604,34.13965520701131,43.5431260397719
Kamala Harris,2022-05-11,Disapprove,51.980763037063795,46.61212416596408,57.34940190816351
Kamala Harris,2022-05-10,Approve,38.83660512313849,34.134869706758195,43.538340539518785
Kamala Harris,2022-05-10,Disapprove,51.98322485930768,46.61458598820797,57.351863730407395
Kamala Harris,2022-05-09,Approve,38.83166056987788,34.12992515349759,43.53339598625818
Kamala Harris,2022-05-09,Disapprove,51.98567081289133,46.617031941791616,57.35430968399104
Kamala Harris,2022-05-08,Approve,38.82655897528581,34.12482355890552,43.52829439166611
Kamala Harris,2022-05-08,Disapprove,51.98807712776285,46.61943825666314,57.35671599886256
Kamala Harris,2022-05-07,Approve,38.821304347786295,34.119568931406,43.52303976416659
Kamala Harris,2022-05-07,Disapprove,51.99041640224253,46.62177753114282,57.35905527334224
Kamala Harris,2022-05-06,Approve,38.815902974326306,34.11416755794601,43.5176383907066
Kamala Harris,2022-05-06,Disapprove,51.992657455185295,46.62401858408558,57.36129632628501
Kamala Harris,2022-05-05,Approve,38.81036369968127,34.10862828330097,43.51209911606156
Kamala Harris,2022-05-05,Disapprove,51.9947652484653,46.62612637736559,57.36340411956501
Kamala Harris,2022-05-04,Approve,38.80469819283218,34.10296277645188,43.50643360921247
Kamala Harris,2022-05-04,Disapprove,51.99670089778789,46.62806202668818,57.3653397688876
Kamala Harris,2022-05-03,Approve,38.79892118813676,34.097185771756465,43.500656604517054
Kamala Harris,2022-05-03,Disapprove,51.99842178969526,46.629782918595545,57.36706066079497
Kamala Harris,2022-05-02,Approve,38.764865126762864,34.06312971038257,43.46660054314316
Kamala Harris,2022-05-02,Disapprove,52.04011486564433,46.671475994544615,57.40875373674404
Kamala Harris,2022-05-01,Approve,38.68692760949211,33.985192193111814,43.388663025872404
Kamala Harris,2022-05-01,Disapprove,52.40319103118884,47.03455216008913,57.77182990228855
Kamala Harris,2022-04-30,Approve,38.47768411877226,33.612797892387086,43.342570345157434
Kamala Harris,2022-04-30,Disapprove,51.88013129774251,46.45698745249359,57.303275142991424
Kamala Harris,2022-04-29,Approve,38.48423822738025,33.61935200099508,43.34912445376543
Kamala Harris,2022-04-29,Disapprove,51.86969156120533,46.44654771595641,57.292835406454245
Kamala Harris,2022-04-28,Approve,38.49085913728933,33.62597291090415,43.3557453636745
Kamala Harris,2022-04-28,Disapprove,51.859128826054686,46.43598498080577,57.2822726713036
Kamala Harris,2022-04-27,Approve,38.49754470709802,33.63265848071285,43.362430933483196
Kamala Harris,2022-04-27,Disapprove,51.84845110802948,46.425307262780564,57.271594953278395
Kamala Harris,2022-04-26,Approve,38.50429290267653,33.63940667629136,43.369179129061706
Kamala Harris,2022-04-26,Disapprove,51.83766691778925,46.414523072540334,57.260810763038165
Kamala Harris,2022-04-25,Approve,38.51110184358953,33.646215617204355,43.3759880699747
Kamala Harris,2022-04-25,Disapprove,51.82678522730924,46.40364138206033,57.249929072558146
Kamala Harris,2022-04-24,Approve,38.517969848969734,33.65308362258456,43.38285607535491
Kamala Harris,2022-04-24,Disapprove,51.8158154418312,46.39267159658229,57.23895928708011
Kamala Harris,2022-04-23,Approve,38.52489548216714,33.660009255781965,43.38978170855231
Kamala Harris,2022-04-23,Disapprove,51.8047673797941,46.381623534545184,57.227911225043016
Kamala Harris,2022-04-22,Approve,38.5318775935923,33.666991367207125,43.39676381997747
Kamala Harris,2022-04-22,Disapprove,51.793651263091014,46.370507417842106,57.21679510833992
Kamala Harris,2022-04-21,Approve,38.538915361285916,33.67402913490074,43.40380158767109
Kamala Harris,2022-04-21,Disapprove,51.782477719843826,46.35933387459491,57.20562156509274
Kamala Harris,2022-04-20,Approve,38.5460083288698,33.68112210248463,43.41089455525498
Kamala Harris,2022-04-20,Disapprove,51.77125780166133,46.34811395641242,57.19440164691024
Kamala Harris,2022-04-19,Approve,40.37697939216597,35.90440868002879,44.849550104303155
Kamala Harris,2022-04-19,Disapprove,50.33881134317332,45.502870199550316,55.17475248679632
Kamala Harris,2022-04-18,Approve,40.34748590721169,35.87491519507451,44.820056619348875
Kamala Harris,2022-04-18,Disapprove,50.313740183247084,45.47779903962408,55.14968132687009
Kamala Harris,2022-04-17,Approve,40.660991844421595,36.15164313315374,45.17034055568945
Kamala Harris,2022-04-17,Disapprove,49.678520254474996,44.87012903751151,54.48691147143848
Kamala Harris,2022-04-16,Approve,40.65974439306126,36.150395681793405,45.169093104329114
Kamala Harris,2022-04-16,Disapprove,49.683781492867716,44.87539027590423,54.4921727098312
Kamala Harris,2022-04-15,Approve,40.65848458245222,36.14913587118436,45.16783329372007
Kamala Harris,2022-04-15,Disapprove,49.68922226271985,44.880831045756366,54.49761347968334
Kamala Harris,2022-04-14,Approve,40.65721305822119,36.147864346953334,45.16656176948904
Kamala Harris,2022-04-14,Disapprove,49.6948522976709,44.88646108070741,54.503243514634384
Kamala Harris,2022-04-13,Approve,40.65593050411479,36.14658179284694,45.16527921538265
Kamala Harris,2022-04-13,Disapprove,49.70068191950571,44.892290702542226,54.5090731364692
Kamala Harris,2022-04-12,Approve,40.65463765333005,36.145288942062194,45.1639863645979
Kamala Harris,2022-04-12,Disapprove,49.706722002188684,44.8983307852252,54.51511321915217
Kamala Harris,2022-04-11,Approve,40.48549435366313,35.94041932904408,45.03056937828217
Kamala Harris,2022-04-11,Disapprove,50.5745781999821,45.8112020894425,55.337954310521695
Kamala Harris,2022-04-10,Approve,40.47495602829328,35.92988100367423,45.02003105291232
Kamala Harris,2022-04-10,Disapprove,50.568276094019566,45.80489998347997,55.33165220455916
Kamala Harris,2022-04-09,Approve,40.47541248995245,35.9303374653334,45.02048751457149
Kamala Harris,2022-04-09,Disapprove,50.5707532365202,45.8073771259806,55.33412934705979
Kamala Harris,2022-04-08,Approve,40.475872954231725,35.93079792961268,45.02094797885077
Kamala Harris,2022-04-08,Disapprove,50.573348529100194,45.8099724185606,55.33672463963979
Kamala Harris,2022-04-07,Approve,40.47633710747625,35.9312620828572,45.02141213209529
Kamala Harris,2022-04-07,Disapprove,50.57606426021077,45.812688149671175,55.33944037075037
Kamala Harris,2022-04-06,Approve,40.46685700145997,35.921781976840926,45.011932026079016
Kamala Harris,2022-04-06,Disapprove,50.573520987542615,45.81014487700302,55.33689709808221
Kamala Harris,2022-04-05,Approve,40.467431312731286,35.92235628811224,45.01250633735033
Kamala Harris,2022-04-05,Disapprove,50.57713207431526,45.81375596377566,55.340508184854855
Kamala Harris,2022-04-04,Approve,40.45874441642412,35.91366939180507,45.00381944104316
Kamala Harris,2022-04-04,Disapprove,50.57703717701027,45.81366106647067,55.340413287549865
Kamala Harris,2022-04-03,Approve,40.45942509924278,35.914350074623734,45.004500123861824
Kamala Harris,2022-04-03,Disapprove,50.58160839543402,45.81823228489442,55.34498450597361
Kamala Harris,2022-04-02,Approve,40.57557544974529,35.99260948844835,45.15854141104222
Kamala Harris,2022-04-02,Disapprove,50.82786098345819,46.00904717332888,55.64667479358749
Kamala Harris,2022-04-01,Approve,40.57349631147186,35.99053035017492,45.15646227276879
Kamala Harris,2022-04-01,Disapprove,50.82731048507297,46.008496674943665,55.64612429520228
Kamala Harris,2022-03-31,Approve,40.57143200347533,35.988466042178395,45.154397964772265
Kamala Harris,2022-03-31,Disapprove,50.82669391932791,46.0078801091986,55.645507729457215
Kamala Harris,2022-03-30,Approve,40.56938631446689,35.986420353169954,45.152352275763825
Kamala Harris,2022-03-30,Disapprove,50.826005621623224,46.00719181149392,55.64481943175253
Kamala Harris,2022-03-29,Approve,40.567362877425026,35.98439691612809,45.15032883872196
Kamala Harris,2022-03-29,Disapprove,50.825239765793896,46.00642595566459,55.6440535759232
Kamala Harris,2022-03-28,Approve,40.56536508228707,35.98239912099014,45.14833104358401
Kamala Harris,2022-03-28,Disapprove,50.82439040818717,46.005576598057864,55.64320421831648
Kamala Harris,2022-03-27,Approve,40.563395976829895,35.98043001553296,45.14636193812683
Kamala Harris,2022-03-27,Disapprove,50.823451541380166,46.00463773125086,55.64226535150947
Kamala Harris,2022-03-26,Approve,40.56145815555506,35.97849219425812,45.144424116851994
Kamala Harris,2022-03-26,Disapprove,50.822417158292204,46.0036033481629,55.64123096842151
Kamala Harris,2022-03-25,Approve,40.559553636715755,35.97658767541882,45.14251959801269
Kamala Harris,2022-03-25,Disapprove,50.82128132729347,46.00246751716416,55.640095137422776
Kamala Harris,2022-03-24,Approve,40.55170488163839,35.96873892034146,45.13467084293533
Kamala Harris,2022-03-24,Disapprove,50.84138159476194,46.022567784632635,55.66019540489125
Kamala Harris,2022-03-23,Approve,40.543568016824146,35.96060205552721,45.12653397812108
Kamala Harris,2022-03-23,Disapprove,50.85987395691838,46.04106014678907,55.678687767047684
Kamala Harris,2022-03-22,Approve,40.541164475139,35.95819851384206,45.124130436435934
Kamala Harris,2022-03-22,Disapprove,50.857906568982465,46.03909275885316,55.67672037911177
Kamala Harris,2022-03-21,Approve,40.53880470055185,35.955838739254915,45.121770661848785
Kamala Harris,2022-03-21,Disapprove,50.85577561034386,46.036961800214556,55.67458942047317
Kamala Harris,2022-03-20,Approve,40.38562531619043,35.80265935489349,44.96859127748736
Kamala Harris,2022-03-20,Disapprove,50.73360104610096,45.91478723597165,55.552414856230264
Kamala Harris,2022-03-19,Approve,40.30012520613719,35.62940170825553,44.97084870401885
Kamala Harris,2022-03-19,Disapprove,50.69748565261581,45.794576179639684,55.60039512559194
Kamala Harris,2022-03-18,Approve,40.30339276680667,35.632669268925,44.974116264688334
Kamala Harris,2022-03-18,Disapprove,50.69402478734521,45.79111531436908,55.59693426032133
Kamala Harris,2022-03-17,Approve,40.30658535499914,35.635861857117476,44.97730885288081
Kamala Harris,2022-03-17,Disapprove,50.690577388344536,45.78766791536841,55.59348686132066
Kamala Harris,2022-03-16,Approve,40.309688726491444,35.63896522860978,44.98041222437311
Kamala Harris,2022-03-16,Disapprove,50.68714945228532,45.78423997930919,55.590058925261445
Kamala Harris,2022-03-15,Approve,40.31268769476062,35.64196419687896,44.98341119264228
Kamala Harris,2022-03-15,Disapprove,50.68374745974016,45.780837986764034,55.58665693271629
Kamala Harris,2022-03-14,Approve,40.31556618240526,35.644842684523596,44.98628968028693
Kamala Harris,2022-03-14,Disapprove,50.68037835085789,45.777468877881766,55.58328782383402
Kamala Harris,2022-03-13,Approve,40.31830729040379,35.64758379252213,44.98903078828545
Kamala Harris,2022-03-13,Disapprove,50.677049491688116,45.77414001871199,55.57995896466424
Kamala Harris,2022-03-12,Approve,40.32089338561164,35.65016988772997,44.99161688349331
Kamala Harris,2022-03-12,Disapprove,50.67376863143048,45.77085915845435,55.576678104406604
Kamala Harris,2022-03-11,Approve,40.82878981324736,36.17170905026831,45.48587057622641
Kamala Harris,2022-03-11,Disapprove,50.23447621568659,45.32662147234331,55.14233095902987
Kamala Harris,2022-03-10,Approve,40.826924060247684,36.169843297268635,45.48400482322673
Kamala Harris,2022-03-10,Disapprove,50.23625156703753,45.32839682369425,55.144106310380806
Kamala Harris,2022-03-09,Approve,40.824861776629106,36.16778101365006,45.481942539608156
Kamala Harris,2022-03-09,Disapprove,50.23810830270388,45.3302535593606,55.14596304604716
Kamala Harris,2022-03-08,Approve,40.82259681499644,36.16551605201739,45.47967757797549
Kamala Harris,2022-03-08,Disapprove,50.24004774597974,45.33219300263646,55.147902489323016
Kamala Harris,2022-03-07,Approve,41.25184395706323,36.641360567026155,45.862327347100305
Kamala Harris,2022-03-07,Disapprove,50.29393250112325,45.33160557304369,55.256259429202814
Kamala Harris,2022-03-06,Approve,41.24003969740206,36.629556307364986,45.850523087439136
Kamala Harris,2022-03-06,Disapprove,50.29631925044883,45.33399232236927,55.258646178528394
Kamala Harris,2022-03-05,Approve,40.564941980580244,35.950493873279704,45.17939008788078
Kamala Harris,2022-03-05,Disapprove,50.41557702158783,45.4198253732318,55.411328669943856
Kamala Harris,2022-03-04,Approve,40.56509878263796,35.95065067533742,45.1795468899385
Kamala Harris,2022-03-04,Disapprove,50.41701138611969,45.42125973776366,55.41276303447572
Kamala Harris,2022-03-03,Approve,40.56522914405319,35.95078103675265,45.17967725135373
Kamala Harris,2022-03-03,Disapprove,50.418467379363136,45.42271573100711,55.41421902771916
Kamala Harris,2022-03-02,Approve,40.56533125786454,35.950883150564,45.17977936516508
Kamala Harris,2022-03-02,Disapprove,50.41994461212295,45.42419296376692,55.415696260478974
Kamala Harris,2022-03-01,Approve,40.565403899904126,35.95095579260359,45.179852007204666
Kamala Harris,2022-03-01,Disapprove,50.421442698772076,45.42569105041605,55.4171943471281
Kamala Harris,2022-02-28,Approve,40.565446597209345,35.950998489908805,45.179894704509884
Kamala Harris,2022-02-28,Disapprove,50.42296129475043,45.4272096463944,55.418712943106456
Kamala Harris,2022-02-27,Approve,40.5654598220811,35.95101171478056,45.17990792938164
Kamala Harris,2022-02-27,Disapprove,50.424500143699525,45.4287484953435,55.42025179205555
Kamala Harris,2022-02-26,Approve,40.56544521417748,35.95099710687694,45.17989332147802
Kamala Harris,2022-02-26,Disapprove,50.42605913563324,45.43030748727721,55.421810783989265
Kamala Harris,2022-02-25,Approve,40.56540583299613,35.95095772569559,45.17985394029667
Kamala Harris,2022-02-25,Disapprove,50.42763837760448,45.431886729248454,55.42339002596051
Kamala Harris,2022-02-24,Approve,40.56534644296614,35.9508983356656,45.17979455026668
Kamala Harris,2022-02-24,Disapprove,50.4292382783466,45.433486629990576,55.42498992670263
Kamala Harris,2022-02-23,Approve,40.565273833104726,35.95082572580419,45.179721940405265
Kamala Harris,2022-02-23,Disapprove,50.43085964833034,45.43510799997431,55.42661129668637
Kamala Harris,2022-02-22,Approve,40.58982546773848,35.931601878130266,45.24804905734669
Kamala Harris,2022-02-22,Disapprove,50.87571041429351,45.79993773183999,55.951483096747026
Kamala Harris,2022-02-21,Approve,40.86940437285017,36.20497467758415,45.53383406811619
Kamala Harris,2022-02-21,Disapprove,50.41206140431092,45.315821935020104,55.50830087360173
Kamala Harris,2022-02-20,Approve,40.872177725920054,36.20774803065403,45.536607421186076
Kamala Harris,2022-02-20,Disapprove,50.41245182195578,45.31621235266496,55.50869129124659
Kamala Harris,2022-02-19,Approve,40.87507939291886,36.21064969765284,45.539509088184886
Kamala Harris,2022-02-19,Disapprove,50.412880294728275,45.31664082543746,55.50911976401909
Kamala Harris,2022-02-18,Approve,40.87812436963763,36.21369467437161,45.542554064903655
Kamala Harris,2022-02-18,Disapprove,50.41335361188756,45.31711414259674,55.50959308117837
Kamala Harris,2022-02-17,Approve,40.851349769119544,36.18692007385352,45.51577946438557
Kamala Harris,2022-02-17,Disapprove,50.450237504064816,45.353998034774,55.54647697335563
Kamala Harris,2022-02-16,Approve,40.85547767651076,36.191047981244736,45.51990737177678
Kamala Harris,2022-02-16,Disapprove,50.450953252873006,45.35471378358219,55.54719272216382
Kamala Harris,2022-02-15,Approve,40.859846752456846,36.195417057190824,45.52427644772287
Kamala Harris,2022-02-15,Disapprove,50.45175445855648,45.355514989265664,55.547993927847294
Kamala Harris,2022-02-14,Approve,40.86448293931548,36.20005324404946,45.5289126345815
Kamala Harris,2022-02-14,Disapprove,50.45265338744854,45.35641391815773,55.54889285673936
Kamala Harris,2022-02-13,Approve,40.86941399999454,36.20498430472852,45.533843695260565
Kamala Harris,2022-02-13,Disapprove,50.45366328779111,45.357423818500294,55.549902757081924
Kamala Harris,2022-02-12,Approve,40.85015630149933,36.18572660623331,45.514585996765355
Kamala Harris,2022-02-12,Disapprove,50.49016641657356,45.39392694728274,55.58640588586437
Kamala Harris,2022-02-11,Approve,40.856730130508595,36.19230043524257,45.52115982577462
Kamala Harris,2022-02-11,Disapprove,50.49166050021888,45.39542103092806,55.58789996950969
Kamala Harris,2022-02-10,Approve,40.863757318622135,36.19932762335611,45.52818701388816
Kamala Harris,2022-02-10,Disapprove,50.49333700454043,45.397097535249614,55.589576473831244
Kamala Harris,2022-02-09,Approve,40.871275747774405,36.20684605250838,45.53570544304043
Kamala Harris,2022-02-09,Disapprove,50.495214664089666,45.39897519479885,55.59145413338048
Kamala Harris,2022-02-08,Approve,40.87932312071232,36.2148934254463,45.543752815978344
Kamala Harris,2022-02-08,Disapprove,50.49731231736051,45.401072848069695,55.593551786651325
Kamala Harris,2022-02-07,Approve,40.86988497302683,36.205455277760805,45.53431466829285
Kamala Harris,2022-02-07,Disapprove,50.53461342439173,45.438373955100914,55.630852893682544
Kamala Harris,2022-02-06,Approve,41.07478444650553,36.41035475123951,45.739214141771555
Kamala Harris,2022-02-06,Disapprove,50.72147801143164,45.625238542140835,55.817717480722465
Kamala Harris,2022-02-05,Approve,41.54496417594084,36.821266575159854,46.26866177672183
Kamala Harris,2022-02-05,Disapprove,50.31452747828703,45.10195228115935,55.52710267541472
Kamala Harris,2022-02-04,Approve,41.54777684088839,36.8240792401074,46.271474441669376
Kamala Harris,2022-02-04,Disapprove,50.317875654594516,45.10530045746683,55.5304508517222
Kamala Harris,2022-02-03,Approve,41.55045842713677,36.82676082635578,46.274156027917755
Kamala Harris,2022-02-03,Disapprove,50.321163966314,45.10858876918632,55.53373916344169
Kamala Harris,2022-02-02,Approve,41.55298610180911,36.829288501028124,46.2766837025901
Kamala Harris,2022-02-02,Disapprove,50.32437607001022,45.11180087288253,55.5369512671379
Kamala Harris,2022-02-01,Approve,41.55533623890649,36.831638638125504,46.27903383968748
Kamala Harris,2022-02-01,Disapprove,50.32749513493418,45.1149199378065,55.540070332061866
Kamala Harris,2022-01-31,Approve,41.557484590637266,36.83378698985628,46.28118219141825
Kamala Harris,2022-01-31,Disapprove,50.330504008505486,45.1179288113778,55.54307920563317
Kamala Harris,2022-01-30,Approve,41.55940646720865,36.835708866427666,46.28310406798964
Kamala Harris,2022-01-30,Disapprove,50.33338539240557,45.12081019527788,55.54596058953325
Kamala Harris,2022-01-29,Approve,41.56107691937668,36.837379318595694,46.28477452015767
Kamala Harris,2022-01-29,Disapprove,50.33612202488766,45.123546827759974,55.54869722201534
Kamala Harris,2022-01-28,Approve,41.59539438239931,36.871696781618326,46.3190919831803
Kamala Harris,2022-01-28,Disapprove,50.393848289818614,45.18127309269093,55.6064234869463
Kamala Harris,2022-01-27,Approve,41.59667460105514,36.872977000274155,46.32037220183613
Kamala Harris,2022-01-27,Disapprove,50.39665618901425,45.18408099188657,55.609231386141936
Kamala Harris,2022-01-26,Approve,41.59757273948802,36.873875138707035,46.32127034026901
Kamala Harris,2022-01-26,Disapprove,50.39923619360553,45.18666099647785,55.611811390733216
Kamala Harris,2022-01-25,Approve,41.5980603102585,36.87436270947751,46.321757911039484
Kamala Harris,2022-01-25,Disapprove,50.40157034565231,45.188995148524626,55.614145542779994
Kamala Harris,2022-01-24,Approve,41.59810940477482,36.87441180399383,46.321807005555804
Kamala Harris,2022-01-24,Disapprove,50.40364172793557,45.19106653080789,55.616216925063256
Kamala Harris,2022-01-23,Approve,41.83503856427933,37.14333064202459,46.52674648653407
Kamala Harris,2022-01-23,Disapprove,50.64327071325965,45.39047127232566,55.896070154193644
Kamala Harris,2022-01-22,Approve,41.7123441014617,36.9475417004005,46.477146502522906
Kamala Harris,2022-01-22,Disapprove,50.39267320849679,45.1016170246074,55.68372939238618
Kamala Harris,2022-01-21,Approve,41.704708470664286,36.93990606960308,46.46951087172549
Kamala Harris,2022-01-21,Disapprove,50.38903047893872,45.09797429504933,55.68008666282811
